opponent,game_index,seed,composition,player_id,round,phase,decision_type,category,resource,intent_type,wall_ns,cpu_ns
ai_deterministic,3,920002,HOO,p2,1,build_houses,build_houses,build_houses,,finish_building,135541,136000
ai_deterministic,3,920002,HOO,p2,1,bureaucracy,bureaucracy,bureaucracy,,run_plants,20542,21000
ai_deterministic,3,920002,HOO,p2,2,auction,auction_bid,later_auction_bid,,auction_pass,1258792,1239000
ai_deterministic,3,920002,HOO,p2,2,auction,auction_bid,later_auction_bid,,auction_pass,1069833,1069000
ai_deterministic,3,920002,HOO,p2,2,auction,auction_start,later_auction_start,,auction_pass,1364916,1365000
ai_deterministic,3,920002,HOO,p2,2,buy_resources,buy_resources,resource_plan,coal,buy_resource,441458,442000
ai_deterministic,3,920002,HOO,p2,2,build_houses,build_houses,build_houses,,commit_build,215583,216000
ai_deterministic,3,920002,HOO,p2,2,build_houses,build_houses,build_houses,,finish_building,136625,137000
ai_deterministic,3,920002,HOO,p2,2,bureaucracy,bureaucracy,bureaucracy,,run_plants,15375,15000
ai_deterministic,3,920002,HOO,p2,3,auction,auction_start,later_auction_start,,auction_start,1862625,1863000
ai_deterministic,3,920002,HOO,p2,3,auction,auction_bid,later_auction_bid,,auction_pass,1120333,1120000
ai_deterministic,3,920002,HOO,p2,3,auction,auction_start,later_auction_start,,auction_start,1851708,1853000
ai_deterministic,3,920002,HOO,p2,3,auction,auction_bid,later_auction_bid,,auction_pass,1093500,1097000
ai_deterministic,3,920002,HOO,p2,3,auction,auction_start,later_auction_start,,auction_start,1701542,1680000
ai_deterministic,3,920002,HOO,p2,3,buy_resources,buy_resources,resource_plan,coal,buy_resource,375834,377000
ai_deterministic,3,920002,HOO,p2,3,build_houses,build_houses,build_houses,,commit_build,189458,190000
ai_deterministic,3,920002,HOO,p2,3,build_houses,build_houses,build_houses,,finish_building,151667,153000
ai_deterministic,3,920002,HOO,p2,3,bureaucracy,bureaucracy,bureaucracy,,run_plants,29917,30000
ai_deterministic,3,920002,HOO,p2,4,auction,auction_bid,later_auction_bid,,auction_pass,960500,961000
ai_deterministic,3,920002,HOO,p2,4,auction,auction_start,later_auction_start,,auction_pass,1590542,1591000
ai_deterministic,3,920002,HOO,p2,4,buy_resources,buy_resources,resource_plan,coal,buy_resource,804167,804000
ai_deterministic,3,920002,HOO,p2,4,build_houses,build_houses,build_houses,,commit_build,196959,200000
ai_deterministic,3,920002,HOO,p2,4,build_houses,build_houses,build_houses,,finish_building,123959,128000
ai_deterministic,3,920002,HOO,p2,4,bureaucracy,bureaucracy,bureaucracy,,run_plants,28459,32000
ai_deterministic,3,920002,HOO,p2,5,auction,auction_start,later_auction_start,,auction_start,1729833,1732000
ai_deterministic,3,920002,HOO,p2,5,auction,auction_bid,later_auction_bid,,auction_pass,867208,868000
ai_deterministic,3,920002,HOO,p2,5,auction,auction_start,later_auction_start,,auction_pass,1662875,1658000
ai_deterministic,3,920002,HOO,p2,5,buy_resources,buy_resources,resource_plan,coal,buy_resource,623041,626000
ai_deterministic,3,920002,HOO,p2,5,build_houses,build_houses,build_houses,,commit_build,261334,265000
ai_deterministic,3,920002,HOO,p2,5,build_houses,build_houses,build_houses,,commit_build,188875,189000
ai_deterministic,3,920002,HOO,p2,5,build_houses,build_houses,build_houses,,finish_building,127333,128000
ai_deterministic,3,920002,HOO,p2,5,bureaucracy,bureaucracy,bureaucracy,,run_plants,28375,30000
ai_deterministic,3,920002,HOO,p2,6,auction,auction_start,later_auction_start,,auction_start,1417208,1417000
ai_deterministic,3,920002,HOO,p2,6,auction,auction_bid,later_auction_bid,,auction_pass,685792,686000
ai_deterministic,3,920002,HOO,p2,6,auction,auction_start,later_auction_start,,auction_start,1383625,1384000
ai_deterministic,3,920002,HOO,p2,6,auction,auction_bid,later_auction_bid,,auction_bid,712291,713000
ai_deterministic,3,920002,HOO,p2,6,buy_resources,buy_resources,resource_plan,coal,buy_resource,478500,482000
ai_deterministic,3,920002,HOO,p2,6,build_houses,build_houses,build_houses,,commit_build,181500,182000
ai_deterministic,3,920002,HOO,p2,6,build_houses,build_houses,build_houses,,finish_building,130750,131000
ai_deterministic,3,920002,HOO,p2,6,bureaucracy,bureaucracy,bureaucracy,,run_plants,31958,32000
ai_deterministic,3,920002,HOO,p2,7,auction,auction_start,later_auction_start,,auction_start,1792250,1793000
ai_deterministic,3,920002,HOO,p2,7,auction,auction_bid,later_auction_bid,,auction_pass,1014000,1015000
ai_deterministic,3,920002,HOO,p2,7,auction,auction_start,later_auction_start,,auction_start,1734375,1735000
ai_deterministic,3,920002,HOO,p2,7,auction,auction_bid,later_auction_bid,,auction_pass,1024917,1026000
ai_deterministic,3,920002,HOO,p2,7,auction,auction_start,later_auction_start,,auction_start,1543583,1544000
ai_deterministic,3,920002,HOO,p2,7,auction,discard_power_plant,discard_power_plant,,discard_power_plant,10291,12000
ai_deterministic,3,920002,HOO,p2,7,buy_resources,buy_resources,resource_plan,coal,buy_resource,468292,470000
ai_deterministic,3,920002,HOO,p2,7,build_houses,build_houses,build_houses,,commit_build,235417,239000
ai_deterministic,3,920002,HOO,p2,7,build_houses,build_houses,build_houses,,finish_building,144208,145000
ai_deterministic,3,920002,HOO,p2,7,bureaucracy,bureaucracy,bureaucracy,,run_plants,43209,46000
ai_deterministic,3,920002,HOO,p2,8,auction,auction_start,later_auction_start,,auction_start,1828083,1827000
ai_deterministic,3,920002,HOO,p2,8,auction,auction_bid,later_auction_bid,,auction_pass,1014292,1015000
ai_deterministic,3,920002,HOO,p2,8,auction,auction_start,later_auction_start,,auction_pass,1651833,1652000
ai_deterministic,3,920002,HOO,p2,8,buy_resources,buy_resources,resource_plan,coal,buy_resource,958708,960000
ai_deterministic,3,920002,HOO,p2,8,build_houses,build_houses,build_houses,,commit_build,276667,277000
ai_deterministic,3,920002,HOO,p2,8,build_houses,build_houses,build_houses,,commit_build,213083,214000
ai_deterministic,3,920002,HOO,p2,8,build_houses,build_houses,build_houses,,finish_building,136958,137000
ai_deterministic,3,920002,HOO,p2,8,bureaucracy,bureaucracy,bureaucracy,,run_plants,56375,56000
ai_deterministic,3,920002,HOO,p2,9,auction,auction_start,later_auction_start,,auction_start,2090667,2091000
ai_deterministic,3,920002,HOO,p2,9,auction,auction_bid,later_auction_bid,,auction_pass,856625,857000
ai_deterministic,3,920002,HOO,p2,9,auction,auction_start,later_auction_start,,auction_pass,2327750,2301000
ai_deterministic,3,920002,HOO,p2,9,buy_resources,buy_resources,resource_plan,coal,buy_resource,755375,755000
ai_deterministic,3,920002,HOO,p2,9,build_houses,build_houses,build_houses,,commit_build,379250,380000
ai_deterministic,3,920002,HOO,p2,9,build_houses,build_houses,build_houses,,commit_build,309541,310000
ai_deterministic,3,920002,HOO,p2,9,build_houses,build_houses,build_houses,,commit_build,264917,266000
ai_deterministic,3,920002,HOO,p2,9,build_houses,build_houses,build_houses,,commit_build,184667,188000
ai_deterministic,3,920002,HOO,p2,9,build_houses,build_houses,build_houses,,finish_building,135500,136000
ai_deterministic,3,920002,HOO,p2,9,bureaucracy,bureaucracy,bureaucracy,,run_plants,287625,287000
ai_deterministic,3,920002,HOO,p2,10,auction,auction_start,later_auction_start,,auction_start,1907834,1908000
ai_deterministic,3,920002,HOO,p2,10,auction,auction_bid,later_auction_bid,,auction_pass,642958,643000
ai_deterministic,3,920002,HOO,p2,10,auction,auction_start,later_auction_start,,auction_pass,2180667,2152000
ai_deterministic,3,920002,HOO,p2,10,build_houses,build_houses,build_houses,,commit_build,361167,363000
ai_deterministic,3,920002,HOO,p2,10,build_houses,build_houses,build_houses,,commit_build,283667,285000
ai_deterministic,3,920002,HOO,p2,10,build_houses,build_houses,build_houses,,commit_build,249500,253000
ai_deterministic,3,920002,HOO,p2,10,build_houses,build_houses,build_houses,,commit_build,174167,175000
ai_deterministic,3,920002,HOO,p2,10,build_houses,build_houses,build_houses,,finish_building,132375,135000
ai_deterministic,3,920002,HOO,p2,10,bureaucracy,bureaucracy,bureaucracy,,run_plants,22500,23000
ai_deterministic,4,920002,HHO,p1,1,auction,auction_start,opening_auction_start,,auction_start,49125,49000
ai_deterministic,4,920002,HHO,p3,1,auction,auction_bid,opening_auction_bid,,auction_pass,24708,24000
ai_deterministic,4,920002,HHO,p1,1,auction,auction_bid,opening_auction_bid,,auction_pass,14750,15000
ai_deterministic,4,920002,HHO,p1,1,auction,auction_start,opening_auction_start,,auction_start,38958,39000
ai_deterministic,4,920002,HHO,p3,1,auction,auction_bid,opening_auction_bid,,auction_bid,15167,16000
ai_deterministic,4,920002,HHO,p1,1,auction,auction_bid,opening_auction_bid,,auction_bid,13584,13000
ai_deterministic,4,920002,HHO,p3,1,auction,auction_bid,opening_auction_bid,,auction_pass,19875,20000
ai_deterministic,4,920002,HHO,p3,1,auction,auction_start,opening_auction_start,,auction_start,37500,38000
ai_deterministic,4,920002,HHO,p1,1,buy_resources,buy_resources,resource_plan,coal,buy_resource,761959,762000
ai_deterministic,4,920002,HHO,p3,1,buy_resources,buy_resources,resource_plan,coal,buy_resource,409417,410000
ai_deterministic,4,920002,HHO,p1,1,build_houses,build_houses,build_houses,,commit_build,238875,241000
ai_deterministic,4,920002,HHO,p1,1,build_houses,build_houses,build_houses,,finish_building,162625,163000
ai_deterministic,4,920002,HHO,p3,1,build_houses,build_houses,build_houses,,commit_build,276959,279000
ai_deterministic,4,920002,HHO,p3,1,build_houses,build_houses,build_houses,,commit_build,192042,192000
ai_deterministic,4,920002,HHO,p3,1,build_houses,build_houses,build_houses,,finish_building,143709,144000
ai_deterministic,4,920002,HHO,p3,1,bureaucracy,bureaucracy,bureaucracy,,run_plants,18250,18000
ai_deterministic,4,920002,HHO,p1,1,bureaucracy,bureaucracy,bureaucracy,,run_plants,15833,16000
ai_deterministic,4,920002,HHO,p3,2,auction,auction_start,later_auction_start,,auction_start,1931291,1933000
ai_deterministic,4,920002,HHO,p1,2,auction,auction_bid,later_auction_bid,,auction_bid,1434458,1411000
ai_deterministic,4,920002,HHO,p3,2,auction,auction_bid,later_auction_bid,,auction_bid,1187916,1188000
ai_deterministic,4,920002,HHO,p1,2,auction,auction_bid,later_auction_bid,,auction_pass,1151875,1152000
ai_deterministic,4,920002,HHO,p3,2,auction,auction_bid,later_auction_bid,,auction_pass,1178084,1178000
ai_deterministic,4,920002,HHO,p3,2,auction,auction_start,later_auction_start,,auction_pass,1876250,1876000
ai_deterministic,4,920002,HHO,p1,2,auction,auction_start,later_auction_start,,auction_start,1485208,1485000
ai_deterministic,4,920002,HHO,p1,2,buy_resources,buy_resources,resource_plan,coal,buy_resource,557084,557000
ai_deterministic,4,920002,HHO,p3,2,buy_resources,buy_resources,resource_plan,coal,buy_resource,519667,520000
ai_deterministic,4,920002,HHO,p1,2,build_houses,build_houses,build_houses,,commit_build,200875,201000
ai_deterministic,4,920002,HHO,p1,2,build_houses,build_houses,build_houses,,finish_building,143875,144000
ai_deterministic,4,920002,HHO,p3,2,build_houses,build_houses,build_houses,,commit_build,199959,201000
ai_deterministic,4,920002,HHO,p3,2,build_houses,build_houses,build_houses,,finish_building,140959,141000
ai_deterministic,4,920002,HHO,p3,2,bureaucracy,bureaucracy,bureaucracy,,run_plants,19459,19000
ai_deterministic,4,920002,HHO,p1,2,bureaucracy,bureaucracy,bureaucracy,,run_plants,28667,28000
ai_deterministic,4,920002,HHO,p3,3,auction,auction_start,later_auction_start,,auction_start,2024750,1999000
ai_deterministic,4,920002,HHO,p1,3,auction,auction_bid,later_auction_bid,,auction_bid,983416,984000
ai_deterministic,4,920002,HHO,p3,3,auction,auction_bid,later_auction_bid,,auction_pass,987916,989000
ai_deterministic,4,920002,HHO,p1,3,auction,auction_bid,later_auction_bid,,auction_pass,998541,998000
ai_deterministic,4,920002,HHO,p3,3,auction,auction_start,later_auction_start,,auction_start,1702042,1702000
ai_deterministic,4,920002,HHO,p1,3,auction,auction_bid,later_auction_bid,,auction_pass,996292,996000
ai_deterministic,4,920002,HHO,p1,3,auction,auction_start,later_auction_start,,auction_pass,1420417,1420000
ai_deterministic,4,920002,HHO,p1,3,buy_resources,buy_resources,resource_plan,coal,buy_resource,514291,514000
ai_deterministic,4,920002,HHO,p1,3,buy_resources,buy_resources,resource_cached,oil,buy_resource,8417,9000
ai_deterministic,4,920002,HHO,p3,3,buy_resources,buy_resources,resource_plan,coal,buy_resource,340583,341000
ai_deterministic,4,920002,HHO,p3,3,buy_resources,buy_resources,resource_cached,oil,buy_resource,8084,9000
ai_deterministic,4,920002,HHO,p1,3,build_houses,build_houses,build_houses,,finish_building,202750,203000
ai_deterministic,4,920002,HHO,p3,3,build_houses,build_houses,build_houses,,finish_building,139041,139000
ai_deterministic,4,920002,HHO,p3,3,bureaucracy,bureaucracy,bureaucracy,,run_plants,33542,34000
ai_deterministic,4,920002,HHO,p1,3,bureaucracy,bureaucracy,bureaucracy,,run_plants,48959,50000
ai_deterministic,4,920002,HHO,p3,4,auction,auction_start,later_auction_start,,auction_start,1784458,1784000
ai_deterministic,4,920002,HHO,p1,4,auction,auction_bid,later_auction_bid,,auction_pass,1328084,1254000
ai_deterministic,4,920002,HHO,p3,4,auction,auction_bid,later_auction_bid,,auction_pass,998834,999000
ai_deterministic,4,920002,HHO,p3,4,auction,auction_start,later_auction_start,,auction_pass,1736833,1737000
ai_deterministic,4,920002,HHO,p1,4,auction,auction_start,later_auction_start,,auction_start,1285042,1285000
ai_deterministic,4,920002,HHO,p1,4,buy_resources,buy_resources,resource_plan,coal,buy_resource,1066583,1068000
ai_deterministic,4,920002,HHO,p1,4,buy_resources,buy_resources,resource_cached,oil,buy_resource,8000,9000
ai_deterministic,4,920002,HHO,p1,4,buy_resources,buy_resources,resource_cached,uranium,buy_resource,8250,8000
ai_deterministic,4,920002,HHO,p3,4,buy_resources,buy_resources,resource_plan,coal,buy_resource,382875,383000
ai_deterministic,4,920002,HHO,p3,4,buy_resources,buy_resources,resource_cached,oil,buy_resource,8333,9000
ai_deterministic,4,920002,HHO,p1,4,build_houses,build_houses,build_houses,,commit_build,193750,194000
ai_deterministic,4,920002,HHO,p1,4,build_houses,build_houses,build_houses,,finish_building,137541,138000
ai_deterministic,4,920002,HHO,p3,4,build_houses,build_houses,build_houses,,commit_build,474500,476000
ai_deterministic,4,920002,HHO,p3,4,build_houses,build_houses,build_houses,,finish_building,126333,127000
ai_deterministic,4,920002,HHO,p3,4,bureaucracy,bureaucracy,bureaucracy,,run_plants,33166,33000
ai_deterministic,4,920002,HHO,p1,4,bureaucracy,bureaucracy,bureaucracy,,run_plants,103584,104000
ai_deterministic,4,920002,HHO,p3,5,auction,auction_start,later_auction_start,,auction_start,1630084,1631000
ai_deterministic,4,920002,HHO,p1,5,auction,auction_bid,later_auction_bid,,auction_pass,831625,833000
ai_deterministic,4,920002,HHO,p3,5,auction,auction_bid,later_auction_bid,,auction_pass,1072333,1036000
ai_deterministic,4,920002,HHO,p3,5,auction,auction_start,later_auction_start,,auction_pass,1476500,1477000
ai_deterministic,4,920002,HHO,p1,5,auction,auction_start,later_auction_start,,auction_pass,1076042,1076000
ai_deterministic,4,920002,HHO,p1,5,buy_resources,buy_resources,resource_plan,uranium,buy_resource,519000,519000
ai_deterministic,4,920002,HHO,p3,5,buy_resources,buy_resources,resource_plan,coal,buy_resource,384416,385000
ai_deterministic,4,920002,HHO,p3,5,buy_resources,buy_resources,resource_cached,oil,buy_resource,7542,7000
ai_deterministic,4,920002,HHO,p1,5,build_houses,build_houses,build_houses,,commit_build,251500,251000
ai_deterministic,4,920002,HHO,p1,5,build_houses,build_houses,build_houses,,commit_build,181708,182000
ai_deterministic,4,920002,HHO,p1,5,build_houses,build_houses,build_houses,,finish_building,131334,132000
ai_deterministic,4,920002,HHO,p3,5,build_houses,build_houses,build_houses,,commit_build,220125,220000
ai_deterministic,4,920002,HHO,p3,5,build_houses,build_houses,build_houses,,commit_build,164792,165000
ai_deterministic,4,920002,HHO,p3,5,build_houses,build_houses,build_houses,,finish_building,122875,124000
ai_deterministic,4,920002,HHO,p3,5,bureaucracy,bureaucracy,bureaucracy,,run_plants,34333,34000
ai_deterministic,4,920002,HHO,p1,5,bureaucracy,bureaucracy,bureaucracy,,run_plants,94375,94000
ai_deterministic,4,920002,HHO,p3,6,auction,auction_start,later_auction_start,,auction_start,1362292,1363000
ai_deterministic,4,920002,HHO,p1,6,auction,auction_bid,later_auction_bid,,auction_pass,543333,544000
ai_deterministic,4,920002,HHO,p3,6,auction,auction_bid,later_auction_bid,,auction_pass,535709,536000
ai_deterministic,4,920002,HHO,p3,6,auction,auction_start,later_auction_start,,auction_start,1271875,1273000
ai_deterministic,4,920002,HHO,p1,6,auction,auction_bid,later_auction_bid,,auction_bid,519083,520000
ai_deterministic,4,920002,HHO,p3,6,auction,auction_bid,later_auction_bid,,auction_bid,525375,526000
